Tree Name,Date,Street Segment,Tree Number,Genus,Species,Species ID Code,Tree tag present,Tree tag information,Tree ID in City Inventory (if applicable),Tree Not in City Inventory,ID Notes,Multi-stemmed,DBH (in),Esimated DBH,Height Measured (DBH),DBH 2 (in),DBH 3 (in),DBH 4 (in),DBH 5 (in),DBH 6 (in),Total DBH,Land Use Type,Site type,Ground Cover,Street,Sidewalk,Powerline,Mulch,Pruned,Mowing,Protection at tree base,Stake,Tree diaper,Other Cues to Care,Root Pan above soil,Root Decay,Fungal Conch,Damage to road/sidewalk,Broken Branches,TrunkDamage,Other Notable Damage,Other notes,In HTHC,To Update,Removed
S-Q21-ULPA-073,7/22/2022,Q21,73,Ulmus,parvifolia,ULPA,FALSE,,2304095,FALSE,,FALSE,8,,,,,,,,8,COMM,SC,Impervious surface,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-Q21-ULPA-074,7/22/2022,Q21,74,Ulmus,parvifolia,ULPA,FALSE,,2304096,FALSE,,FALSE,5.6,,,,,,,,5.6,COMM,SC,Impervious surface,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,resprout from pruning scars; some flaking leads to minor blonding of the trunk,some shoes hanging from the tree,FALSE,FALSE,FALSE
S-Q21-ULPA-075,7/22/2022,Q21,75,Ulmus,parvifolia,ULPA,FALSE,,2305241,FALSE,,FALSE,4.5,,,,,,,,4.5,COMM,SC,Impervious surface,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"flaking on branches, scar from branch breaking. Physical damage to trunk with discoloration ",,FALSE,FALSE,FALSE
S-Q21-ULPA-076,7/22/2022,Q21,76,Ulmus,parvifolia,ULPA,FALSE,,2305243,FALSE,,FALSE,4.7,,,,,,,,4.7,COMM,SC,Impervious surface,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,very minor flaking showing hardwood,smaller plants sprouting in the small cutout,FALSE,FALSE,FALSE
S-Q21-ZESE-077,7/22/2022,Q21,77,Zelkova,serrata,ZESE,FALSE,,2305545,FALSE,,FALSE,8.25,,,,,,,,8.25,O,SC,Impervious surface,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"branches with peeling bark, peeling trunk","land use under construction, very small cutout ",FALSE,FALSE,FALSE
S-Q21-ACTR-078,7/22/2022,Q21,78,Acer,truncatum,ACTR,FALSE,,2855707,FALSE,,FALSE,3.1,,,,,,,,3.1,COMM,SC,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,trunk sprout; some spot leaf disease,ant nest within the rooting space ,FALSE,FALSE,FALSE
S-O21-PRUN-085,7/28/2022,O21,85,Prunus,unknown,PRUN,FALSE,,,TRUE,We hypothesize for this to be a Prunus yedoensis (Yoshino cherry tree),FALSE,3.5,,,,,,,,3.5,SFR-D,OM,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-MAUN-087,7/28/2022,O21,87,Magnolia,unknown,MAUN,FALSE,,,TRUE,grandifolia?,FALSE,0.62,,,,,,,,0.62,SFR-D,OM,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-ACBA-088,7/28/2022,O21,88,Acer,barbatum,ACBA,FALSE,,,TRUE,,FALSE,0.85,,,,,,,,0.85,SFR-D,OM,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-MAUN-089,7/28/2022,O21,89,Magnolia,unknown,MAUN,FALSE,,,TRUE,We hypothetisize for this to be a Magnolia grandifolia (Southern magnolia),FALSE,4.1,,,,,,,,4.1,SFR-D,OM,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-LIST-092,7/28/2022,O21,92,Liquidambar,styraciflua,LIST,FALSE,,,TRUE,,FALSE,0.6,,,,,,,,0.6,SFR-D,OM,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-QUPH-095,7/28/2022,O21,95,Quercus,phellos,QUPH,FALSE,,,TRUE,,FALSE,14,,,,,,,,14,SFR-D,OM,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-LIST-097,7/28/2022,O21,97,Liquidambar,styraciflua,LIST,FALSE,,,TRUE,,FALSE,17.05,,,,,,,,17.05,SFR-D,OM,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-PRUN-099,7/28/2022,O21,99,Prunus,unknown,PRUN,FALSE,,,TRUE,We hypothesize for this to be a Prunus yedoensis (Yoshino cherry tree),FALSE,0.85,,,,,,,,0.85,SFR-D,OM,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-CAAL-100,7/28/2022,O21,100,Carya,alba,CAAL,FALSE,,,TRUE,,TRUE,0.675,,,0.85,,,,,1.525,SFR-D,OM,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-CAAL-101,7/28/2022,O21,101,Carya,alba,CAAL,FALSE,,,TRUE,,TRUE,1.25,,,1.1,,,,,2.35,SFR-D,OM,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-CAIL-104,7/28/2022,O21,104,Carya,illinoinensis,CAIL,FALSE,,,TRUE,,FALSE,0.65,,,,,,,,0.65,SFR-D,OM,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-QUPH-105,7/28/2022,O21,105,Quercus,phellos,QUPH,FALSE,,,TRUE,,FALSE,5.8,,"3'2""",,,,,,5.8,SFR-D,OM,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-JUVI-106,7/28/2022,O21,106,Juniperus,virginiana,JUVI,FALSE,,,TRUE,,FALSE,3.3,,,,,,,,3.3,SFR-D,OM,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-QUPH-107,7/28/2022,O21,107,Quercus,phellos,QUPH,FALSE,,2249612,FALSE,,FALSE,42.5,,,,,,,,42.5,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"trunk decay, oozing, old fungal conch",,FALSE,FALSE,FALSE
S-O21-QUVI-108,7/28/2022,O21,108,Quercus,virginiana,QUVI,FALSE,,2249764,FALSE,,FALSE,35.2,,,,,,,,35.2,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"major trunk decay, bleeding, giant hole with piece of metal in it ",,FALSE,FALSE,FALSE
S-O21-LAUN-109,7/28/2022,O21,109,Lagerstroemia,unknown,LAUN,FALSE,,2852307,FALSE,,TRUE,4.15,,,2.1,3,3.2,1.9,3.25,17.6,SFR-D,FY,Mixed - Penetrable & Impervious,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,shrubs growing up tree,FALSE,FALSE,FALSE
S-O21-LAUN-111,7/28/2022,O21,111,Lagerstroemia,unknown,LAUN,FALSE,,2852308,FALSE,,TRUE,5.1,,,4.2,4,,,,13.3,SFR-D,FY,Mixed - Penetrable & Impervious,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"some hardwood exposed at base, vines up tree, shrubs at base",,FALSE,FALSE,FALSE
S-O21-QUVI-112,7/28/2022,O21,112,Quercus,virginiana,QUVI,FALSE,,2249449,FALSE,,FALSE,35,,,,,,,,35,SFR-D,FY,Mixed - Penetrable & Impervious,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,trunk decay,,FALSE,FALSE,FALSE
S-O21-BELE-115,7/28/2022,O21,115,Betula,lenta,BELE,FALSE,,,TRUE,,FALSE,11.9,,"3'11""",,,,,,11.9,SFR-D,FY,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-LISI-117,7/28/2022,O21,117,ligustrum,sinense,LISI,FALSE,,,TRUE,,TRUE,4.35,,2',2.5,2.75,4.25,3.25,3.6,20.7,SFR-D,FY,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-P21-PYCA-,7/30/2022,P21,,Pyrus,calleryana,PYCA,FALSE,,,FALSE,"more of a bush, 6 ste!s",FALSE,,,,,,,,,0,INST,SP,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
